BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Prob,Score,CCCD,Tên,HDV
0,8600,75464.0,84263.0,HomeImp,Other,21.0,0.0,0.0,352.65827116,0.0,47.0,28.196714905,0.0037838115512372,810,951167822470,Nguyễn Thị Tú,341099
1,25900,,,DebtCon,Other,20.0,0.0,2.0,190.99656481,0.0,22.0,31.16238948,0.3202805079843674,636,750840325034,Huỳnh Thu Linh,773235
0,10600,58701.0,67967.0,DebtCon,Mgr,10.0,0.0,0.0,116.53228926,1.0,19.0,31.540218257,0.0155729471365586,758,13247197653,Nguyễn Thu Hùng,749645
0,26100,113266.0,182082.0,DebtCon,Sales,18.0,0.0,0.0,304.85246909,1.0,31.0,33.193949357,0.0127271102968915,766,590828208930,Lê Thùy Lan,903239
0,22400,103000.0,132500.0,DebtCon,Mgr,10.0,2.0,0.0,187.73333333,5.0,18.0,,0.173180905163048,665,987177120060,Đặng Thùy Bình,223291
1,12000,28298.0,72000.0,DebtCon,Other,8.0,,,105.5,2.0,22.0,,0.1649751385161324,667,999757339577,Vũ Thị Dũng,836031
0,32500,232057.0,286938.0,DebtCon,ProfExe,15.0,0.0,1.0,249.95493327,2.0,26.0,25.254771745,0.0107828402200146,772,185889572521,Phạm Văn Linh,534088
0,5000,90059.0,113714.0,HomeImp,ProfExe,7.0,0.0,0.0,193.63644686,0.0,28.0,25.897316482,0.0175507289511206,754,196064592147,Vũ Hồng Vân,768849
0,15900,38514.0,50309.0,DebtCon,Other,6.0,1.0,0.0,101.82614234,1.0,16.0,38.877808385,0.2636087102723206,646,237476395147,Vũ Thị Mai,128882
0,24400,,28900.0,HomeImp,Other,24.0,0.0,0.0,81.166666667,2.0,15.0,,0.0594209203925696,709,731948534269,Trần Quốc Hùng,242080
0,23200,96345.0,135081.0,DebtCon,ProfExe,,0.0,0.0,217.48054226,0.0,20.0,26.799930011,0.0043760687234597,805,755987972263,Nguyễn Minh Phương,126479
1,17000,52663.0,82000.0,,,,,,,,,,0.123330650364492,680,864538742098,Phan Minh Anh,638698
0,14300,67018.0,81805.0,DebtCon,Other,1.0,0.0,0.0,253.59245092,3.0,25.0,30.686218746,0.0085758689588146,780,908809595591,Trần Minh Linh,754916
0,22700,93413.0,134653.0,DebtCon,ProfExe,,0.0,0.0,219.57065379,1.0,21.0,27.284560734,0.0090395767620132,778,616015846758,Trần Minh Phương,306545
0,29900,230499.0,294326.0,DebtCon,ProfExe,15.0,0.0,1.0,250.49100715,2.0,26.0,27.920661771,0.0036221259343003,811,136383954832,Phạm Thùy Phương,059721
0,7400,82412.0,91326.0,DebtCon,Mgr,19.0,0.0,1.0,316.94708254,1.0,24.0,37.908750185,0.0069587073653448,788,221586037739,Vũ Minh Cường,129792
0,18900,39727.0,68477.0,DebtCon,Office,11.0,0.0,2.0,134.27984227,0.0,22.0,40.42119971,0.0298614887504082,734,747377990685,Phan Thu Mai,344765
0,26800,145772.0,193135.0,DebtCon,ProfExe,12.0,0.0,0.0,147.93879535,0.0,36.0,40.904321038,0.0197963295429009,750,529641435151,Vũ Thị Vân,772753
0,7400,88288.0,119677.0,HomeImp,ProfExe,5.0,0.0,0.0,194.37214004,1.0,27.0,26.646083641,0.0048280909436475,801,819656812986,Phan Xuân Linh,506076
0,14000,32000.0,48500.0,DebtCon,ProfExe,4.0,0.0,0.0,255.66666667,1.0,35.0,,0.0454411411386114,719,534556481962,Phạm Thu Bình,440255
0,13200,69195.0,79252.0,DebtCon,Office,13.0,0.0,0.0,248.78813035,3.0,37.0,41.905604624,0.004507383555617,804,681341932939,Nguyễn Thị Vân,954477
0,14600,,66776.0,,,8.0,0.0,0.0,118.97606272,0.0,14.0,25.963060686,0.0120046275078405,768,973034807162,Vũ Quốc Bình,146085
0,7200,71509.0,86484.0,DebtCon,,4.0,,,,,,20.099049784,0.0241690673828121,742,287416356484,Lê Minh Hùng,008759
1,4900,44000.0,59745.0,HomeImp,Other,10.0,0.0,0.0,81.5,3.0,13.0,,0.4506742943524751,616,425742238149,Lê Minh Dũng,434201
0,17000,66894.0,75360.0,DebtCon,,8.0,,,,,,25.260098683,0.0318651615510605,732,530312271516,Đặng Thùy Vân,453546
0,16700,29404.0,45209.0,DebtCon,ProfExe,20.0,0.0,1.0,195.55232961,2.0,16.0,31.058084364,0.0097644252990036,776,222128134769,Vũ Thu Quyên,534067
0,7900,,37125.0,HomeImp,Other,,,,285.11101511,,12.0,29.413549764,0.0034841672431323,813,477464784840,Vũ Văn Quyên,379580
1,12000,114390.0,132800.0,DebtCon,Mgr,10.0,0.0,0.0,95.733333333,0.0,25.0,,0.0505848123725486,715,974403676374,Trần Quốc Hà,366167
0,20400,99781.0,128452.0,DebtCon,Office,23.0,0.0,0.0,265.95084552,2.0,16.0,33.79937887,0.0027326337769852,822,610406459124,Nguyễn Thùy Vân,500576
0,15100,39679.0,62674.0,DebtCon,,5.0,1.0,0.0,95.599100855,1.0,9.0,28.505590561,0.0949767064124714,690,470090728681,Bùi Thu Mai,883994
0,28500,,41763.0,DebtCon,Other,12.0,1.0,,92.866988596,,13.0,21.901855997,0.0104037609930319,773,298662750189,Đặng Xuân Sơn,960496
0,18000,107546.0,176314.0,DebtCon,Office,6.0,0.0,0.0,218.01938613,3.0,23.0,40.15214366,0.0036338959627687,811,997039617954,Lê Xuân Thảo,131949
0,21300,143676.0,181960.0,HomeImp,Mgr,8.0,0.0,0.0,313.18746512,0.0,17.0,43.645348659,0.0098084916938405,775,968302693301,Nguyễn Thùy Cường,723968
0,7000,7000.0,31200.0,DebtCon,Other,5.0,0.0,0.0,265.06666667,0.0,12.0,,0.1055115255342784,686,290710274762,Trần Thị Sơn,916353
1,7000,138841.0,160000.0,DebtCon,Mgr,11.0,8.0,0.0,86.2,2.0,36.0,,0.5628571428571428,600,731091293182,Phan Thị Quyên,334013
0,14400,77366.0,130330.0,DebtCon,ProfExe,14.0,0.0,1.0,285.20006197,1.0,18.0,28.171651103,0.007743742106607,784,302381958895,Đặng Xuân Linh,065221
0,22300,52322.0,102958.0,DebtCon,Office,2.0,1.0,4.0,174.53641204,0.0,47.0,36.853084972,0.5343956043956044,604,687001046135,Phạm Hồng Lan,726036
0,16500,42317.0,66966.0,HomeImp,ProfExe,3.0,0.0,0.0,206.23838916,3.0,17.0,35.00637947,0.0559212085644306,711,342938960678,Hoàng Minh Anh,821464
0,15100,,98114.0,,Other,,0.0,0.0,198.07538071,1.0,10.0,31.545842659,0.0018069254907002,837,405947730813,Nguyễn Hải Sơn,288862
0,21000,67657.0,100606.0,HomeImp,Other,5.0,0.0,0.0,225.28527037,1.0,12.0,31.04430422,0.0052410492195495,798,819641942984,Hoàng Văn Linh,127325
0,30900,189798.0,301984.0,DebtCon,Other,28.0,0.0,0.0,150.91736328,0.0,22.0,37.236507841,0.0551644094534849,711,290000104160,Vũ Thùy Hà,674369
0,12400,132894.0,198168.0,HomeImp,Office,0.0,0.0,1.0,355.1639113,0.0,16.0,40.540295366,0.0043639378049417,805,586445176485,Hoàng Thùy Hà,258749
0,7200,98691.0,115750.0,HomeImp,Office,22.0,0.0,0.0,118.00014232,0.0,11.0,37.72035861,0.0049269904238844,800,361567043052,Huỳnh Hồng Dũng,443093
0,15200,102699.0,121925.0,HomeImp,Office,2.0,0.0,0.0,155.92014866,0.0,22.0,36.745639039,0.0095929307310607,776,747444974955,Phạm Quốc Vân,510659
0,19200,101641.0,160839.0,,Other,,1.0,,260.83499293,,23.0,37.123604306,0.0366160816599611,727,892487690189,Lê Hải Anh,422603
0,27600,124139.0,157940.0,DebtCon,Mgr,4.0,0.0,0.0,288.88653955,0.0,24.0,38.22673698,0.0031075976484475,817,260698227048,Lê Hồng Thảo,213813
1,7200,,76723.0,HomeImp,Other,10.0,0.0,0.0,70.193890188,0.0,11.0,41.250706258,0.2732391115478249,644,649580796759,Lê Xuân Phương,210005
0,19200,54483.0,81690.0,DebtCon,Other,16.0,0.0,0.0,198.70251643,0.0,21.0,37.749426528,0.0224508629954744,745,527381439594,Huỳnh Hồng Sơn,002482
0,15000,27954.0,79333.0,HomeImp,Other,,0.0,0.0,256.0038054,1.0,49.0,42.581948931,0.0505671533367769,715,849895869019,Phan Văn Sơn,244368
0,7100,53273.0,54378.0,HomeImp,Other,5.0,0.0,0.0,84.837249966,0.0,17.0,22.861199646,0.0127481119353579,766,891015799707,Lê Hải Linh,549309
0,33700,36851.0,78893.0,DebtCon,Other,,,,302.72715042,0.0,16.0,41.822159875,0.0050844018336141,799,837252578302,Phạm Thùy Quyên,444574
0,21900,70152.0,188365.0,,Other,9.0,0.0,0.0,367.54149045,0.0,17.0,32.692515336,0.0023425935757363,827,395704668685,Đặng Xuân Dũng,904780
0,11700,96532.0,107600.0,DebtCon,Other,12.0,0.0,0.0,214.86981675,2.0,15.0,40.287411441,0.0082191189857152,782,590963469426,Phan Văn Linh,375136
0,16400,71906.0,86144.0,DebtCon,Office,2.0,0.0,0.0,126.17015231,1.0,20.0,23.698007625,0.0032701382313862,815,549263419758,Phan Minh Bình,713913
1,12100,67000.0,79100.0,DebtCon,Mgr,5.0,0.0,0.0,155.2,1.0,32.0,,0.0723241733773821,701,388846240721,Lê Thùy Sơn,928246
0,10600,64546.0,84576.0,DebtCon,Other,0.0,,,173.62528427,,35.0,28.971803768,0.0169140039402181,755,663711397139,Phạm Thu Bình,436757
0,40000,134029.0,191990.0,DebtCon,Mgr,,1.0,0.0,178.7809596,0.0,24.0,34.521450249,0.0018273148098506,836,597232225845,Đặng Xuân Dũng,868474
0,22100,36084.0,84734.0,HomeImp,Other,25.0,0.0,0.0,257.84572885,0.0,6.0,24.52600298,0.0279658345604568,737,72622949385,Lê Thu Lan,642113
0,13600,67354.0,81255.0,DebtCon,Office,10.0,0.0,0.0,255.37875694,4.0,36.0,41.625398584,0.0052954817554478,798,416728392406,Nguyễn Quốc Bình,339473
0,16000,71861.0,95315.0,HomeImp,ProfExe,24.0,0.0,0.0,241.41251498,1.0,23.0,35.474773102,0.006366834754115,791,676260055293,Trần Xuân Hùng,721128
0,60000,38944.0,69961.0,DebtCon,Other,2.0,0.0,0.0,96.693928882,0.0,20.0,28.385501018,0.0128421023053677,766,35760469455,Phạm Hải Hùng,639357
0,30000,20000.0,38000.0,DebtCon,Other,0.9,0.0,0.0,59.833333333,0.0,7.0,,0.1083380547475907,685,954366119726,Huỳnh Xuân Dũng,370619
0,13100,,65933.0,,,0.0,0.0,0.0,,0.0,0.0,3.657370718,0.0228903654485049,744,401831252132,Huỳnh Hải Bình,304801
1,27700,19300.0,39000.0,DebtCon,Mgr,12.0,3.0,0.0,212.06666667,0.0,46.0,,0.4877370893592924,611,874516995090,Nguyễn Quốc Vân,243819
1,24200,121000.0,162900.0,DebtCon,Self,13.0,1.0,1.0,151.93333333,1.0,35.0,,0.3157518796992481,637,160508826089,Vũ Thu Thảo,375655
0,25400,69035.0,108365.0,DebtCon,ProfExe,13.0,0.0,0.0,281.22191088,1.0,33.0,39.543341495,0.0050404904497269,800,51774146943,Đặng Thị Phương,192007
1,6000,179397.0,200000.0,DebtCon,ProfExe,5.0,6.0,0.0,90.3,6.0,29.0,,0.7142857142857143,576,410653071186,Phạm Thị Tú,865522
0,10700,56197.0,79272.0,HomeImp,Other,18.0,0.0,0.0,218.98166217,1.0,16.0,34.015359605,0.006081323463445,793,835386817915,Lê Minh Tú,801561
0,32800,13781.0,43371.0,DebtCon,Other,28.0,0.0,0.0,203.83930475,0.0,14.0,40.657779937,0.0056763768851986,795,601670763254,Hoàng Thị Dũng,495642
1,15300,96700.0,,HomeImp,Other,5.0,0.0,1.0,225.16666667,0.0,24.0,,0.208477104601618,657,138003729442,Bùi Thị Sơn,285213
0,7600,80900.0,99525.0,DebtCon,ProfExe,2.0,0.0,0.0,135.64019635,0.0,26.0,34.777089425,0.0242991946988412,742,686821651128,Đặng Thị Phương,960850
0,26200,141109.0,245422.0,HomeImp,ProfExe,28.0,0.0,0.0,343.78712232,1.0,18.0,38.113555937,0.0100018746852542,775,129053296902,Vũ Minh Vân,462890
1,10000,75000.0,103600.0,HomeImp,Mgr,17.6,0.0,0.0,171.43333333,0.0,24.0,,0.1005661111762899,688,573613779167,Đặng Thùy Quyên,576080
0,13000,80277.0,106799.0,DebtCon,Other,3.0,0.0,0.0,67.111665924,2.0,14.0,37.297772993,0.0286192460951486,736,636764696345,Bùi Thu Cường,848705
0,14900,48649.0,81342.0,DebtCon,Mgr,3.0,0.0,0.0,110.05673141,0.0,8.0,28.802398701,0.0075298102235724,785,180783288605,Bùi Hồng Thảo,087908
1,33500,54079.0,66261.0,HomeImp,Mgr,15.0,4.0,0.0,142.0,0.0,14.0,,0.4084779765366119,622,678749951252,Phan Thị Lan,527974
1,7000,66000.0,86300.0,DebtCon,Other,3.0,1.0,1.0,242.43333333,0.0,8.0,,0.3917984585027046,625,562036094621,Trần Minh Vân,376146
0,26700,,120179.0,DebtCon,Mgr,8.0,0.0,0.0,162.12582,0.0,27.0,35.095519931,0.0481635773184416,717,449651904518,Lê Đức Cường,847415
0,7200,57912.0,84806.0,HomeImp,Other,15.0,0.0,0.0,241.51424984,0.0,35.0,35.062675655,0.0162663427025309,757,338958433955,Hoàng Quốc Cường,016539
0,12300,159798.0,177853.0,DebtCon,ProfExe,6.0,,0.0,206.81707264,4.0,25.0,41.42504139,0.0124447130379558,767,286494788491,Bùi Xuân Lan,893880
1,15000,4734.0,55500.0,HomeImp,Other,24.0,2.0,0.0,14.6,1.0,1.0,,0.6028571428571429,594,787252479897,Vũ Hồng Sơn,859796
0,22900,61067.0,96306.0,DebtCon,Other,5.0,0.0,0.0,228.898609,1.0,20.0,36.134959463,0.0073668370254676,786,207668485039,Vũ Xuân Sơn,098362
1,28900,63748.0,36392.0,DebtCon,Sales,9.0,4.0,1.0,124.24789861,6.0,23.0,44.578500055,0.9514285714285714,502,254042407709,Phạm Xuân Hùng,144238
0,12900,70167.0,90812.0,HomeImp,Office,25.0,0.0,0.0,177.0806266,2.0,13.0,40.225695665,0.0242257740503111,742,167986594906,Hoàng Thùy Thảo,236579
0,12800,73624.0,103213.0,DebtCon,Other,10.0,0.0,0.0,201.65084421,0.0,20.0,19.557272829,0.0062375266585239,792,53284020647,Trần Minh Bình,426738
0,26300,25530.0,79885.0,DebtCon,Other,,1.0,1.0,105.6387889,2.0,26.0,29.928636834,0.0187141802926808,752,160209811791,Vũ Quốc Lan,327473
0,5500,,35402.0,HomeImp,,,,,,,,35.272073735,0.1695720179749057,666,573972962509,Bùi Hải Dũng,477884
0,9800,80267.0,209931.0,HomeImp,Self,14.0,0.0,0.0,0.5071145295,,8.0,19.969628699,0.0063628495610761,791,373912748408,Lê Minh Mai,476444
0,25600,196689.0,247025.0,DebtCon,Other,8.0,0.0,0.0,105.42535396,1.0,25.0,42.670275302,0.01737503694704,754,358999473033,Vũ Minh Thảo,793641
0,12800,79151.0,110583.0,DebtCon,Other,4.0,0.0,0.0,79.371384496,1.0,13.0,33.586691632,0.0025704992039775,824,58936769187,Phạm Thị Hùng,531893
0,17200,6126.0,88603.0,HomeImp,Other,13.0,0.0,1.0,287.26088687,0.0,23.0,30.098796701,0.0149476696986865,760,434548709391,Phan Thu Hùng,827728
0,14000,27872.0,48125.0,HomeImp,Other,10.0,0.0,0.0,115.6,1.0,10.0,,0.0299681932666619,734,920138845576,Trần Thu Cường,537909
1,50000,106000.0,,DebtCon,Mgr,0.8,0.0,2.0,252.63333333,3.0,32.0,,0.6197329192546583,591,10406205483,Lê Hồng Bình,313594
0,20000,170706.0,224233.0,DebtCon,Office,11.0,0.0,0.0,207.03468454,0.0,32.0,41.102489224,0.0099861677205722,775,361910405545,Lê Văn Anh,544059
1,31000,67794.0,103535.0,DebtCon,Mgr,7.0,0.0,1.0,116.89898988,1.0,31.0,44.065428782,0.8012846202022196,559,60890962179,Nguyễn Quốc Quyên,598401
0,8200,,38648.0,HomeImp,Other,,,,302.53018223,,10.0,30.445375631,0.0063458967184449,791,476066805643,Trần Văn Thảo,838609
0,13600,7627.0,59173.0,HomeImp,Other,7.0,2.0,0.0,362.51225026,1.0,22.0,14.26712754,0.0165116910143103,756,800000507322,Hoàng Văn Mai,804007
0,17900,66823.0,91680.0,DebtCon,Mgr,0.0,0.0,0.0,89.43649279,0.0,18.0,27.710657289,0.0042130282361808,806,391719760389,Vũ Hải Cường,968647
0,22000,143355.0,183799.0,DebtCon,ProfExe,6.0,,,174.84628965,3.0,43.0,42.221164626,0.1014887605068614,688,449857030528,Trần Hải Anh,055173
0,26400,44333.0,68945.0,DebtCon,Office,18.0,0.0,0.0,173.49539211,2.0,21.0,32.349412052,0.02348091128476,743,561207695159,Đặng Thu Lan,345847
1,11700,54085.0,68239.0,HomeImp,Other,2.0,1.0,2.0,8.0552650769,3.0,15.0,32.012658582,0.84,549,905583393289,Nguyễn Quốc Hà,573051
0,9400,77410.0,116693.0,DebtCon,Office,0.0,0.0,0.0,245.08365185,0.0,37.0,17.176900657,0.0050307499895462,800,317008084353,Bùi Xuân Cường,446344
0,8100,78977.0,91995.0,DebtCon,Mgr,19.0,0.0,0.0,296.74709479,1.0,23.0,38.820940293,0.0122424877851306,767,340657219243,Phạm Thu Quyên,745265
0,17200,52011.0,65800.0,DebtCon,Other,7.0,0.0,1.0,120.32397922,2.0,48.0,30.556511873,0.037776046132539,726,327927036879,Phạm Thu Bình,095516
0,18900,87081.0,115165.0,DebtCon,Other,13.0,0.0,0.0,120.46218617,1.0,8.0,34.400376562,0.0136596525849941,763,207505898165,Lê Văn Anh,778968
0,18100,22203.0,138057.0,DebtCon,Other,8.0,0.0,0.0,356.90906747,1.0,10.0,40.874382077,0.013436727097404,764,941458519631,Bùi Đức Quyên,930399
0,25900,56784.0,91401.0,DebtCon,Office,2.0,0.0,1.0,90.16369704,0.0,23.0,34.098931734,0.0120478249470939,768,671793900925,Lê Thùy Anh,646605
0,26900,69446.0,104590.0,DebtCon,ProfExe,11.0,0.0,0.0,287.27599243,1.0,32.0,41.499060427,0.0128274434905523,766,868596081337,Vũ Thị Thảo,163589
0,9300,81986.0,94513.0,DebtCon,Other,2.0,3.0,0.0,,0.0,4.0,31.89390379,0.0467997387423346,718,856677081770,Huỳnh Đức Lan,664463
0,36000,204292.0,268436.0,DebtCon,ProfExe,3.0,0.0,0.0,243.29543026,0.0,31.0,30.938977447,0.005357232164323,797,124427376386,Hoàng Xuân Vân,129718
0,20400,41985.0,100096.0,HomeImp,Other,4.0,0.0,0.0,141.03308812,0.0,14.0,32.930781881,0.0106561568504119,772,205580822886,Bùi Hồng Sơn,310254
0,21000,87000.0,140000.0,DebtCon,ProfExe,22.0,1.0,0.0,163.36666667,1.0,25.0,,0.0302131781633067,734,507491279873,Đặng Xuân Cường,453331
0,24000,43948.0,86111.0,HomeImp,Other,24.0,0.0,0.0,258.30359386,0.0,7.0,26.61774876,0.0034413118371848,813,270566735541,Phan Hồng Phương,298115
1,3000,,14500.0,HomeImp,Other,3.0,0.0,0.0,9.3,14.0,2.0,,0.7842857142857143,562,974386406510,Huỳnh Đức Phương,288782
0,14800,86861.0,93341.0,HomeImp,Office,,0.0,0.0,162.02394644,0.0,26.0,42.897162114,0.0236333790245474,743,479755247153,Trần Hải Tú,389097
1,6000,65000.0,94355.0,,Other,26.0,1.0,3.0,69.3,1.0,34.0,,0.4985714285714285,609,275132781332,Đặng Đức Bình,915651
0,6300,69357.0,73726.0,HomeImp,Sales,3.0,2.0,0.0,163.28393319,1.0,22.0,42.407814245,0.0845238801228423,695,423599757901,Phạm Đức Tú,298483
0,11000,56795.0,70014.0,DebtCon,Other,3.0,0.0,1.0,319.79577127,0.0,10.0,33.596170858,0.0190566160678244,751,614648645948,Huỳnh Đức Hà,720078
0,12900,88304.0,122178.0,DebtCon,Office,10.0,0.0,0.0,223.45485481,0.0,12.0,41.429958874,0.0034410978417621,813,976770196328,Phan Minh Lan,305248
0,3600,83700.0,111800.0,HomeImp,ProfExe,6.0,0.0,0.0,192.73333333,1.0,28.0,,0.1793912489983957,664,652839128942,Huỳnh Văn Hùng,729819
0,12500,77792.0,100812.0,DebtCon,ProfExe,10.0,2.0,0.0,182.9569956,1.0,29.0,27.385873237,0.0079390289933894,783,917872830780,Lê Đức Mai,660707
0,62900,119903.0,201928.0,DebtCon,ProfExe,9.0,0.0,0.0,297.30748082,1.0,25.0,37.636502449,0.014652924326662,761,95618002707,Trần Minh Mai,594886
0,12700,58606.0,83010.0,DebtCon,Other,1.0,0.0,0.0,125.32588539,3.0,11.0,35.999610723,0.0362682262317958,727,329691157440,Đặng Xuân Hà,587218
0,22700,77356.0,106233.0,HomeImp,Mgr,14.0,0.0,0.0,161.64634096,0.0,27.0,35.420928075,0.0273428630342438,738,353615373674,Đặng Xuân Dũng,729328
0,20500,93761.0,94895.0,DebtCon,ProfExe,1.0,1.0,0.0,118.27605096,0.0,20.0,33.70161545,0.0147188346724857,761,971307308035,Phan Văn Phương,523667
1,23500,,143168.0,DebtCon,Office,10.0,,,,,,35.733567331,0.4118145204015391,622,251105107153,Phan Thu Hà,933359
1,24100,30951.0,58000.0,DebtCon,Mgr,11.0,0.0,4.0,36.5,0.0,12.0,,0.67,583,613141404231,Hoàng Hồng Dũng,596662
1,15000,6124.0,35000.0,HomeImp,Other,1.5,1.0,0.0,91.266666667,0.0,5.0,,0.5238212334113974,605,14351985375,Nguyễn Hải Quyên,039520
0,25000,109000.0,175000.0,DebtCon,Sales,17.0,0.0,0.0,298.33333333,1.0,31.0,,0.015734629093884,758,471221147041,Bùi Xuân Hà,857958
0,51100,178810.0,252724.0,DebtCon,ProfExe,6.0,0.0,0.0,252.98507166,2.0,32.0,39.351893191,0.0077199758827223,784,680492037330,Bùi Đức Anh,755196
0,15000,102988.0,130000.0,DebtCon,Other,1.3,0.0,0.0,289.16666667,0.0,47.0,,0.061224259018526,707,735360612689,Vũ Xuân Bình,661457
0,20000,9647.0,31920.0,DebtCon,Other,0.0,1.0,0.0,24.686231454,1.0,3.0,28.94036033,0.0428571428571428,721,574859535180,Hoàng Hồng Thảo,895988
1,12300,48238.0,66603.0,HomeImp,Office,6.0,0.0,1.0,80.38898294,1.0,11.0,40.01910455,0.660710982957679,585,76872686302,Bùi Xuân Sơn,537710
0,7100,98490.0,114457.0,HomeImp,Office,23.0,0.0,0.0,116.10008714,0.0,11.0,35.601894251,0.0070745726049841,787,575971607222,Bùi Thùy Lan,468280
0,12100,48622.0,83158.0,HomeImp,Other,4.0,0.0,2.0,191.56929158,0.0,12.0,29.204499555,0.089752382179786,692,580011781293,Phạm Thu Hà,088361
1,37300,68789.0,86172.0,HomeImp,Self,2.0,0.0,6.0,235.63790564,2.0,25.0,114.0505277,0.9557142857142856,498,667743769595,Bùi Hồng Quyên,421245
0,13600,66754.0,80156.0,DebtCon,Other,5.0,0.0,0.0,238.62182004,3.0,26.0,31.552706969,0.0050117259204507,800,215398545635,Đặng Thùy Mai,557489
0,35800,93309.0,137370.0,DebtCon,Other,12.0,0.0,0.0,70.024704689,0.0,36.0,41.861646853,0.0669825440874867,704,449909953765,Huỳnh Đức Tú,975912
1,4400,53091.0,64074.0,DebtCon,Office,14.0,1.0,3.0,89.86105825,0.0,17.0,39.158084834,0.8452093023255814,548,457950652049,Huỳnh Thùy Lan,976914
0,14500,71511.0,88632.0,DebtCon,Other,9.0,0.0,0.0,85.748149115,2.0,11.0,31.547811669,0.0157797374961131,758,79214834191,Bùi Thu Thảo,219203
0,13400,53699.0,68084.0,DebtCon,Other,3.0,0.0,0.0,169.85244928,0.0,14.0,25.10971349,0.0316070144390849,732,654392985376,Đặng Hải Vân,112996
0,15100,44700.0,76456.0,DebtCon,Mgr,5.0,0.0,0.0,134.5043482,0.0,9.0,29.383996531,0.0041132355713717,807,917395136977,Phan Quốc Cường,834220
1,7000,38800.0,53500.0,HomeImp,ProfExe,15.0,0.0,0.0,96.366666667,0.0,18.0,,0.2270711568407024,653,902944710644,Bùi Hồng Linh,221649
0,18700,118208.0,130216.0,DebtCon,,14.0,0.0,0.0,190.95732454,0.0,17.0,40.748234633,0.0091940347211741,778,197566948306,Hoàng Hồng Hà,237406
1,25000,74800.0,105000.0,DebtCon,Mgr,10.0,0.0,5.0,163.3,2.0,46.0,,0.5845563596708635,597,526364877200,Nguyễn Quốc Hà,286902
0,38200,128081.0,196037.0,DebtCon,Mgr,,0.0,0.0,197.86549208,0.0,24.0,32.567856908,0.0120937319575807,768,720307839996,Nguyễn Thu Quyên,873857
0,32300,41877.0,78220.0,DebtCon,Other,8.0,,,121.99772938,,23.0,31.876262039,0.0085733216138215,780,764315862225,Hoàng Thùy Hùng,753898
0,15100,60264.0,87110.0,HomeImp,ProfExe,5.0,0.0,0.0,111.39938495,0.0,13.0,26.062043252,0.0108223881445403,772,87975743993,Trần Hải Quyên,494611
0,13900,80960.0,100730.0,DebtCon,Other,0.0,0.0,0.0,153.08755553,0.0,22.0,40.195306935,0.0227080897210772,745,272586476228,Lê Thu Tú,289284
1,9300,78000.0,97700.0,DebtCon,Mgr,12.0,0.0,2.0,88.5,4.0,29.0,,0.5144205146705146,607,314395319483,Phan Đức Linh,743480
0,11400,43530.0,56600.0,HomeImp,Other,21.0,0.0,0.0,114.98297904,0.0,23.0,39.481662901,0.0415042791189865,722,771196432743,Phan Hồng Hùng,391088
0,17700,111612.0,128416.0,DebtCon,,14.0,0.0,0.0,169.73348753,0.0,17.0,39.770628448,0.04509589066762,719,60900858493,Vũ Thu Sơn,410033
0,25300,139427.0,245988.0,HomeImp,ProfExe,28.0,0.0,0.0,366.11015141,1.0,18.0,36.27844415,0.0128663770018113,765,478356267215,Phạm Hải Vân,975590
0,4700,67913.0,97205.0,,Mgr,2.0,0.0,0.0,142.82439151,0.0,24.0,35.226997192,0.0592741167260431,709,298027399131,Lê Thu Lan,943030
0,11900,85486.0,109386.0,HomeImp,ProfExe,11.0,0.0,1.0,175.54256546,0.0,28.0,33.670908179,0.0038154577025442,810,49570606941,Trần Xuân Anh,969824
0,32900,37265.0,76154.0,DebtCon,Other,7.0,,,128.73114318,,23.0,34.857977062,0.0665988497017109,704,530223651883,Lê Hải Bình,594326
1,8000,86804.0,113000.0,DebtCon,Other,7.0,1.0,3.0,145.16666667,1.0,20.0,,0.5757142857142857,598,442528356869,Phạm Hồng Hùng,761617
0,36300,22431.0,42834.0,DebtCon,Mgr,6.0,0.0,0.0,50.419594354,0.0,6.0,33.416148272,0.0517068137602561,714,247610655020,Vũ Văn Bình,072864
0,9500,58185.0,64576.0,DebtCon,Mgr,6.0,,4.0,127.8552645,1.0,11.0,38.298309125,0.0286348007783421,736,661611708300,Hoàng Hải Vân,864721
0,6800,,72310.0,HomeImp,Office,1.0,0.0,0.0,48.818836477,0.0,3.0,40.787393229,0.0270883822027642,738,422017191752,Bùi Thùy Vân,324437
0,20400,86559.0,123114.0,DebtCon,Other,9.0,0.0,0.0,280.79322574,2.0,16.0,34.439171107,0.0043561151346056,805,197039065953,Trần Thị Thảo,114126
0,20200,51449.0,69060.0,DebtCon,Office,2.0,0.0,0.0,216.21808098,0.0,12.0,33.333582017,0.0053029853338099,798,819713192193,Trần Quốc Linh,376040
1,13500,28000.0,85999.0,DebtCon,Other,0.0,6.0,4.0,227.26666667,6.0,37.0,,0.8085714285714286,557,502696328848,Hoàng Xuân Vân,508370
1,11700,62400.0,78000.0,DebtCon,Office,20.0,0.0,0.0,216.06666667,2.0,24.0,,0.0245341603258489,742,961544371,Phan Thị Thảo,653657
0,9100,59430.0,76897.0,HomeImp,Other,5.0,0.0,1.0,246.09510911,1.0,16.0,37.470923376,0.0063731260649047,791,925383595155,Lê Quốc Thảo,704035
